senior_class,senior_id,content,product_name,market_price,order_overdue,price_min,sale_mode,saled,saled_fee,summary,url,utime,Img800 
服装配饰,93,眼镜,TS飞行员偏光太阳镜,199.0,7200,199.0,483,988,19822785,舒适镜框，偏光镜片，专业时尚,http://home.mi.com/shop/detail?gid=102748,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/571_5689b013beb016f033f56561d0022b7c.png
服装配饰,93,眼镜,TS太阳镜 旅行者款 米家定制,249.0,7200,249.0,483,124,2938800,钢片一体成型，无螺丝无焊点结构，尼龙偏光镜片，隐形防伪LOGO,http://home.mi.com/shop/detail?gid=103022,20180828 11:37:50,http://img.youpin.mi-img.com/800_pic/101110_8933a6fa8d6d0647a235665e7bb7a2bb.png
服装配饰,93,眼镜,TS夹片太阳镜,59.0,7200,59.0,301,27698,135838138,TAC偏光镜片，阻隔UVA/UVB，过滤眩光，视野清晰,http://home.mi.com/shop/detail?gid=102054,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102054_df8b73d712abeaf42f34701ea1c67ce4.png
服装配饰,93,眼镜,TS金塑框近视镜,599.0,7200,599.0,301,76,4764820,文艺小圆镜框，中梁雕花设计，精致镀色工艺，单面非球面镜片,http://home.mi.com/shop/detail?gid=102383,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102383_f6e2e5f11a73db059ca218f2dcc523aa.png
服装配饰,93,眼镜,TS近视镜,299.0,3600,299.0,301,1805,78595808,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://home.mi.com/shop/detail?gid=102368,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png
服装配饰,93,眼镜,TS太阳镜经典猫眼款,249.0,7200,249.0,301,310,6645119,钢片一体成型设计，无螺丝无焊点结构，尼龙偏光镜片，隐形防伪logo,http://home.mi.com/shop/detail?gid=102335,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102335_7045cf48aedec13ec01ea48112876079.png
服装配饰,93,眼镜,TS太阳镜 猫眼款 米家定制,249.0,7200,249.0,483,84,1987984,板材镜架，尼龙偏光镜片，镭射LOGO印花，自适应结构设计,http://home.mi.com/shop/detail?gid=102753,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/101109_68010d03fa2c39209afd028b95173fd4.png
服装配饰,93,眼镜,TS夹片防蓝光镜,59.0,7200,59.0,301,9327,47051839,TAC镜片，35%蓝光吸收比，锌合金夹，110°随意上翻,http://home.mi.com/shop/detail?gid=102001,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102001_b5a3eaac2765214eb8a2163434c5c4d8.png
服装配饰,93,眼镜,TS成人游泳眼镜,69.0,7200,69.0,301,14871,921414120,严密舒适，防雾清晰，安全耐用,http://home.mi.com/shop/detail?gid=888,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/888_22ynosay13q22.png
服装配饰,93,眼镜,TS猫眼尼龙太阳镜,299.0,7200,299.0,301,2574,886799417,进口板材，尼龙镜片，UV400,http://home.mi.com/shop/detail?gid=568,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/568_dywt370n8cl7.png
服装配饰,93,眼镜,TS旅行者偏光太阳镜,249.0,7200,249.0,301,5574,916188738,进口板材，尼龙偏光镜片，UV400,http://home.mi.com/shop/detail?gid=574,20181015 17:11:51,http://img.youpin.mi-img.com/800_pic/574_2dltvda19biwa.png
服装配饰,93,眼镜,TS圆框尼龙太阳镜,299.0,7200,299.0,301,599,866212373,进口板材，尼龙镜片，UV400,http://home.mi.com/shop/detail?gid=624,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/624_ilov529i4pln.png
服装配饰,93,眼镜,TS太阳镜飞行员款,499.0,3600,499.0,301,511,21709972,纯钛镜架，尼龙偏光镜片，隐形雾显LOGO，脾尾滴油设计,http://home.mi.com/shop/detail?gid=102217,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102217_0602863e06d8a437831a20b9009e2e22.png
服装配饰,93,眼镜,TS太阳镜复古款,199.0,7200,199.0,301,1205,19564385,一体成型设计，不锈钢镜架，尼龙偏光镜片，舒适重心后置,http://home.mi.com/shop/detail?gid=102132,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102132_15d98b4bf4af0c279ab41bc9cfc07570.png
服装配饰,93,眼镜,TS太阳眼镜猫眼款茶色,249.0,7200,249.0,301,172,3832932,板材镜架，尼龙偏光镜片，镭射LOGO印花，自适应结构设计,http://home.mi.com/shop/detail?gid=102342,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102342_33f4ca273c4d79d178b8a387f5dbdfb7.png
服装配饰,93,眼镜,TS防蓝光护目镜,299.0,7200,299.0,301,9443,1087570430,60%高阻隔蓝光，UV400，超轻材质，舒适佩戴,http://home.mi.com/shop/detail?gid=100282,20181015 17:10:46,http://img.youpin.mi-img.com/800_pic/100282_z4ju3hjyp99u.png
饮食酒水,310,生鲜,红钻红心猕猴桃 2kg,69.0,7200,69.0,301,209,1708667,纯甜多汁，更多维C，标准化管理，安全健康,http://home.mi.com/shop/detail?gid=103813,20181015 09:58:00,https://img.youpin.mi-img.com/800_pic/86f4408625b0866c7b56d90ec214b057.png
饮食酒水,310,生鲜,阳澄湖大闸蟹（礼盒礼卡可选）,218.0,7200,218.0,301,8716,289866651,出口品质，生态养殖，鲜活到家,http://home.mi.com/shop/detail?gid=103341,20181016 00:00:07,https://img.youpin.mi-img.com/800_pic/9e3b18b8205f6e1b287cc528269b1f75.png
饮食酒水,310,生鲜,金华火腿整腿礼盒  2.95kg,348.0,7200,348.0,301,658,22690017,非遗大师监制，传统金华火腿，《舌尖》同款,http://home.mi.com/shop/detail?gid=103643,20180925 10:21:52,https://img.youpin.mi-img.com/800_pic/4c3d9a5a037deae724ea9cb8c4b8842f.png
饮食酒水,310,生鲜,南美进口原切牛肉块,129.0,7200,129.0,301,3265,62276475,肉香味浓  专业排酸   出口欧盟,http://home.mi.com/shop/detail?gid=103415,20180917 21:02:41,https://img.youpin.mi-img.com/800_pic/0230f76974b6c7504611a139176ce499.png
饮食酒水,310,生鲜,一支好参（干海参速发型）,368.0,7200,368.0,301,996,69908005,营养便携，泡发简单，食用方便易吸收,http://home.mi.com/shop/detail?gid=102346,20181008 15:05:57,http://img.youpin.mi-img.com/800_pic/102346_e9bcc06ba68ab2e17d01f71fa743158a.png
饮食酒水,310,生鲜,大希地 香草黑椒西冷牛排 130g*8袋,158.0,7200,158.0,301,17202,239034727,进口牛肉原料，整块切割，匠心腌制，米其林大师领衔研发,http://home.mi.com/shop/detail?gid=101413,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/101413_1q8ht4bxgk5yt.png
饮食酒水,310,生鲜,大希地 香草黑胡椒眼肉牛排130g*10袋,199.0,7200,199.0,301,7775,120737860,进口原切，鲜嫩多汁，手工腌制，原滋原味,http://home.mi.com/shop/detail?gid=102285,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102285_d29f40213184507f066e2e0a09f6c222.png
饮食酒水,310,生鲜,大希地 谷饲原切牡蛎牛排200g*5盒,178.0,7200,178.0,301,519,8967870,进口谷饲牛肉，原切原味，丰腴肥美，美味瞬享,http://home.mi.com/shop/detail?gid=103248,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/b808348fd55359d69af69f78263d12f3.png
饮食酒水,310,生鲜,大希地 青春之味青虾仁156g*6袋,119.0,7200,119.0,301,1531,13868851,净水鲜虾，水弹Q嫩，紧实丰腴，美味瞬享,http://home.mi.com/shop/detail?gid=102687,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/d808732bc56bec27020553ba300e7577.png
饮食酒水,310,生鲜,大希地 黑椒味撒娇牛肉粒138g*6袋,99.0,7200,99.0,301,2275,18431018,进口牛肉原料，匠心腌制，肉嫩汁鲜，美味瞬享,http://home.mi.com/shop/detail?gid=102286,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102286_7e1ef4f9bc33d69449b2ad6c45e46756.png
饮食酒水,310,生鲜,大希地 飞跃奥尔良鸡翅 285g*6袋（24对）,108.0,7200,108.0,301,3784,34597187,健康取材，甜辣多汁，鲜嫩细腻，享用随心,http://home.mi.com/shop/detail?gid=102458,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102458_b74050615cabae41c31033ff774e5167.png
饮食酒水,310,生鲜,大希地 法国银鳕鱼中段150g*2盒,188.0,7200,188.0,301,395,7198641,净海捕捞，中端精华，美味瞬享,http://home.mi.com/shop/detail?gid=103249,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/89b8462ecf479f424575b815cbbbc4de.png
饮食酒水,310,生鲜,大希地鳕鱼天赋罗108g*8袋 送芒果酱,88.0,7200,88.0,301,1858,11735377,纯鳕鱼肉，净海养殖，自然鲜嫩，轻松烹饪,http://home.mi.com/shop/detail?gid=102624,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/dc700306f4b44b32119cbc04059bfcf5.png
饮食酒水,310,生鲜,大希地 安南之恋巴沙鱼片200g*6袋,75.0,7200,75.0,301,1610,8351770,水润鲜活，细腻鲜嫩，健康低卡，美味顺享,http://home.mi.com/shop/detail?gid=102689,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/6a84e16090957b7357aa5ad0a79e0515.png
饮食酒水,310,生鲜,一支好参（干海参淡干型） 80g,688.0,7200,688.0,301,184,11223267,海中珍品，滋养温润，安全可靠,http://home.mi.com/shop/detail?gid=102343,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102343_9444a1e7a2b35e1f72ee8ab6d93b1e9d.png
饮食酒水,310,生鲜,奥运冠军陈一冰推荐生鲜礼盒,115.0,7200,115.0,301,340,9100528,冠军品质，八国风味，四款礼盒多种选择,http://home.mi.com/shop/detail?gid=102390,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102390_e4ad1741d5dbe982f78383d29b8ff656.png
饮食酒水,310,酒水,赫辛森波尔多干红葡萄酒 2支装起,99.0,7200,99.0,301,1055,15363356,清纯草莓香，不酸不涩，波尔多金奖,http://home.mi.com/shop/detail?gid=103738,20180921 13:41:19,https://img.youpin.mi-img.com/800_pic/b4e12ce48aba2f194c4a9975ce3f643a.png
饮食酒水,310,酒水,孔府家酒·子约52°浓香型白酒,169.0,600,159.0,301,8824,313495922,7-16年老酒，年份可追溯，非遗大师酿造,http://home.mi.com/shop/detail?gid=102380,20181016 00:00:06,http://img.youpin.mi-img.com/800_pic/102380_23a1f183b1d552a00525214d37c8bf3b.png
饮食酒水,310,酒水,雪荞藏娇酒 小曲清香型 53° 白酒（375ml*6）,299.0,7200,299.0,301,6127,159957635,上等苦荞酿，53°更醇厚，每一滴都是原浆,http://home.mi.com/shop/detail?gid=102242,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102242_8fc7b4219f791564d708dc3a445a08bb.png
饮食酒水,310,酒水,雪荞·小荞酒 小曲清香型50°白酒,19.9,7200,19.9,301,45807,539781382,古法苦荞酿，雅致荞麦香，好喝回味长,http://home.mi.com/shop/detail?gid=100994,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/100994_w0qhsthf9f4q.png
饮食酒水,310,酒水,谷小酒微醺版浓香型白酒,18.9,7200,18.9,301,26240,274123993,五粮酿造  古法制曲  江心寒泉  固态发酵,http://home.mi.com/shop/detail?gid=101417,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/dbd1cd473915bc081877875f5e9361c5.png
饮食酒水,310,酒水,金洋河浓香型白酒,248.0,7200,218.0,301,3846,165950727,甄选名酒，古法传承，甜绵柔净软,http://home.mi.com/shop/detail?gid=100977,20181016 00:00:06,http://img.youpin.mi-img.com/800_pic/100977_3akmpxkta58t3.png
饮食酒水,310,酒水,燃点 消愁浓香型白酒38度,29.0,7200,29.0,301,6277,41807486,邛酒产区出品，纯正浓香川酒，新锐设计主张，聚焦情感共鸣,http://home.mi.com/shop/detail?gid=102288,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102288_695562a9b73d4fb10f8feb46cf23f84d.png
饮食酒水,310,酒水,婉爱·金法国上梅多克干红葡萄酒,169.0,7200,159.0,301,3246,89178453,传奇产区，金奖殊荣，轻奢生活,http://home.mi.com/shop/detail?gid=100926,20181016 00:00:08,http://img.youpin.mi-img.com/800_pic/100926_1jrjp7dkx6h2n.png
饮食酒水,310,酒水,婉爱美乐干红葡萄酒 187ml*6,169.0,7200,139.0,301,37120,1174068469,迷你小瓶，千次调配，柔美风格,http://home.mi.com/shop/detail?gid=816,20181016 00:00:06,http://img.youpin.mi-img.com/800_pic/816_2w342ht2pvz7d.png
饮食酒水,310,酒水,骊歌古堡干红葡萄酒2015,399.0,7200,399.0,301,113,4428316,世纪好年份，200年玛歌名庄，葡萄酒爱好者杂志95分,http://home.mi.com/shop/detail?gid=103590,20180920 17:28:14,https://img.youpin.mi-img.com/800_pic/edb93291b958edfe5abfb16260e0c724.png
饮食酒水,310,酒水,婉爱·澳洲巴罗萨西拉子干红葡萄酒,189.0,7200,179.0,301,223,7958819,香甜气息丝滑质感，历史名庄，50年老藤葡萄加持,http://home.mi.com/shop/detail?gid=102833,20181016 00:00:06,https://img.youpin.mi-img.com/800_pic/f483c833efb2aa82743f21e9f8af390d.png
饮食酒水,310,酒水,婉爱美酒套装 6瓶,449.0,7200,449.0,301,1485,66538885,送礼佳选，聚会欢庆，新年共饮，全家畅享,http://home.mi.com/shop/detail?gid=101002,20181016 00:00:07,http://img.youpin.mi-img.com/800_pic/101002_3rubw5vnyppky.png
饮食酒水,310,酒水,醉进九黄酒礼盒装 250ml*4瓶,189.0,7200,169.0,301,1572,27806342,绍兴核心产区，传统工艺酿造，四大经典口味,http://home.mi.com/shop/detail?gid=103343,20181016 00:00:05,https://img.youpin.mi-img.com/800_pic/73047ec4c80269815a56ca8253a195fc.png
饮食酒水,310,酒水,青岛啤酒足球罐10度 500mlx12听,68.0,7200,68.0,301,876,5525023,甄选优质原料，浓郁麦香，醇正口感,http://home.mi.com/shop/detail?gid=102854,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/a5153986b5bb241acecdbba62ee7809e.jpg
饮食酒水,310,酒水,匠心28热情百香果精酿啤酒 330ml*6,75.0,7200,75.0,301,4497,30423002,甄选进口原料，浓郁果香，富含营养,http://home.mi.com/shop/detail?gid=102109,20180930 10:43:43,http://img.youpin.mi-img.com/800_pic/102109_76d9c64fefad1f125988ea7c51461574.png
饮食酒水,310,酒水,匠心28精酿啤酒 330ml*6,75.0,7200,75.0,301,8005,54313709,甄选进口原料，口感醇厚，富含营养,http://home.mi.com/shop/detail?gid=101088,20180930 10:43:30,http://img.youpin.mi-img.com/800_pic/101088_8ba8274bfeeebe942bf4fae045cd3d13.png
饮食酒水,310,酒水,火啤精酿 青稞琥珀艾尔啤酒 330ml*6听,99.0,7200,99.0,301,3360,27972509,独特酒香，国际级酿酒大师工艺,http://home.mi.com/shop/detail?gid=102059,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102059_0e3d5b26e60f750b24d8fbaeba9e7460.png
饮食酒水,310,酒水,歌冬城堡干红葡萄酒 2006,369.0,7200,369.0,301,572,20964749,品鉴时间韵味，圣埃斯戴夫名庄,http://home.mi.com/shop/detail?gid=101599,20180930 15:11:43,http://img.youpin.mi-img.com/800_pic/101599_3vp8224s4q3mz.png
饮食酒水,310,酒水,乔治威拿·罗蒂丘·宝龙干红葡萄酒2015,649.0,7200,649.0,301,431,27311607,2200年历史，罗蒂丘代表，高分年份,http://home.mi.com/shop/detail?gid=101240,20180930 15:11:59,http://img.youpin.mi-img.com/800_pic/101240_1vtnefo3ejel1.png
饮食酒水,310,酒水,婉爱·金超级波尔多干红葡萄酒,119.0,7200,109.0,301,6867,104454641,波尔多风味，金奖殊荣，经典混酿,http://home.mi.com/shop/detail?gid=100761,20181016 00:00:06,http://img.youpin.mi-img.com/800_pic/100761_1lh1frmab27qu.png
饮食酒水,310,酒水,婉爱·银智利甄诚赤霞珠干红葡萄酒,79.0,7200,79.0,301,4804,61001205,浓郁果香，多汁顺滑，百元内推荐,http://home.mi.com/shop/detail?gid=100911,20181008 00:01:26,http://img.youpin.mi-img.com/800_pic/100911_vbg9174pzg51.png
饮食酒水,310,酒水,婉爱·蓝缤意大利微甜起泡酒,129.0,7200,119.0,301,9074,952745524,清新甜美好喝，意大利原装进口，冷艳奔放的彩绘瓶身,http://home.mi.com/shop/detail?gid=100274,20181016 00:00:07,http://img.youpin.mi-img.com/800_pic/100274_1zez31u9stjq7.png
饮食酒水,310,酒水,澳洲新格菲乐家族典藏版霞多丽干白葡萄酒,369.0,7200,369.0,301,102,3539826,大南方产区，红五星95分，名庄新格菲乐，比肩勃艮第,http://home.mi.com/shop/detail?gid=102510,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102510_09b6e5f7629a925e9c5815e32933f218.png
饮食酒水,310,酒水,德国摩泽尔日晷园雷司令甜白葡萄酒,239.0,7200,239.0,301,362,8252951,德国葡萄酒精髓，青柠花蜜般香甜,http://home.mi.com/shop/detail?gid=102110,20180930 15:10:25,http://img.youpin.mi-img.com/800_pic/102110_72849a42a26acf0b58bc02d6e58283d3.png
饮食酒水,310,酒水,法国阿尔萨斯琼瑶浆白葡萄酒,149.0,7200,139.0,301,3200,43104527,荔枝玫瑰，香水般芬芳，女士钟爱,http://home.mi.com/shop/detail?gid=100664,20181016 00:00:03,http://img.youpin.mi-img.com/800_pic/100664_gd6pbgz2wvr.png
饮食酒水,310,酒水,婉爱·新西兰马尔堡长相思干白葡萄酒,159.0,7200,149.0,301,569,8257811,新西兰航空指定用酒，百香果香气,http://home.mi.com/shop/detail?gid=102039,20181016 00:00:06,http://img.youpin.mi-img.com/800_pic/102039_da0046c09fc022fc7c2c85d07b1be94e.png
饮食酒水,310,方便食品,紫山系列拉面  8盒/箱 （2种口味）,99.0,7200,99.0,301,2545,24045859,轻食主义，番茄风味，非油炸，12小时熬制浓汤，日式湿拉面,http://home.mi.com/shop/detail?gid=103588,20180929 17:21:14,https://img.youpin.mi-img.com/800_pic/c02a4d063da7ed6e863746836a3f92ca.png
饮食酒水,310,方便食品,金华火腿整腿礼盒  2.95kg,348.0,7200,348.0,301,658,22690017,非遗大师监制，传统金华火腿，《舌尖》同款,http://home.mi.com/shop/detail?gid=103643,20180925 10:21:52,https://img.youpin.mi-img.com/800_pic/4c3d9a5a037deae724ea9cb8c4b8842f.png
饮食酒水,310,方便食品,原香鲜嫩甜玉米 750克（3棒）*2袋,48.0,7200,45.0,301,895,3819918,鲜嫩香甜，非转基因，开袋即食，代餐良品,http://home.mi.com/shop/detail?gid=103609,20180911 15:49:22,https://img.youpin.mi-img.com/800_pic/6029dce70dad6f7416f7f29c7d6e60e3.png
饮食酒水,310,方便食品,紫山系列咖喱  180g*3包 （3种口味）,59.0,7200,59.0,301,654,3817584,正宗咖喱，草本香料，酱汁浓郁，大粒肉块,http://home.mi.com/shop/detail?gid=103594,20180912 14:13:32,https://img.youpin.mi-img.com/800_pic/bd37143af94d913999e80855c1f4d71d.png
饮食酒水,310,方便食品,阿宽酸汤老鸭味方便绿豆粉丝 12杯,59.9,7200,59.9,301,2377,13627066,土养老鸭，陈坛泡萝卜，酸爽开胃,http://home.mi.com/shop/detail?gid=103511,20180921 11:37:22,https://img.youpin.mi-img.com/800_pic/35461889c7b6de829fee826951af408c.png
饮食酒水,310,方便食品,阿宽酸辣味方便绿豆粉丝 12杯装,59.9,7200,59.9,301,2550,14395545,汤头酸辣爽口，秘制红油，香脆黄豆，开胃解馋,http://home.mi.com/shop/detail?gid=103510,20180921 11:37:01,https://img.youpin.mi-img.com/800_pic/92ddb83f03be21fb55624bccfbbb9d80.png
饮食酒水,310,方便食品,台湾老妈拌面 4包*2袋,79.0,7200,79.0,301,14060,102386911,明星热捧的网红面，48小时日光晒制，劲道爽滑酱香浓郁,http://home.mi.com/shop/detail?gid=101781,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/101781_1wuk8xybzo83j.png
饮食酒水,310,方便食品,和厨番茄鸡蛋冻干面,59.9,7200,59.9,301,149818,997470753,非油炸冻干技术，新鲜口感，汤汁浓郁,http://home.mi.com/shop/detail?gid=100617,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/100617_179oquvgk60aq.png
饮食酒水,310,方便食品,和厨咖喱牛肉冻干面 12杯/箱,64.9,7200,64.9,301,22557,139394315,冻干工艺制造，大片咖喱牛肉，营养面条，便捷冲泡,http://home.mi.com/shop/detail?gid=102388,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102388_02200fff6a4171e6e2110f84eeaded25.png
饮食酒水,310,方便食品,和厨一碗阳春面 12杯装,64.9,7200,64.9,301,46548,279712978,筋斗细面，香浓高汤，爆款冻干面的美味延续,http://home.mi.com/shop/detail?gid=101190,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/101190_mzd70gyducp4.png
饮食酒水,310,方便食品,饮食伙计 低脂控碳即食餐*5盒装  3种口味,99.0,7200,99.0,301,4519,48359903,开袋即食，控碳低脂，科学营养，健康美味,http://home.mi.com/shop/detail?gid=102828,20180930 14:02:17,https://img.youpin.mi-img.com/800_pic/a0ba6b191c13f650aaebee64f0971130.png
饮食酒水,310,方便食品,大希地 牛肉酱意面  320g*6份,99.0,7200,99.0,301,4909,38374061,加热即食，杜兰小麦粉，大颗牛肉粒，澳洲风味,http://home.mi.com/shop/detail?gid=102519,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/bc613549f556e148654a8808c109dc5e.png
饮食酒水,310,方便食品,海福盛冻干粥深海鱼粥12杯装,69.9,7200,69.9,301,9119,60455966,深海马鲛，真正高汤，经典东方料理，现煮版口感,http://home.mi.com/shop/detail?gid=102294,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102294_2e2add6315ea79042920a875b4431b9a.png
饮食酒水,310,方便食品,海福盛冻干粥小米瘦肉粥12杯装,64.9,7200,64.9,301,6989,42362932,轻食养生，养脾健胃，现煮版口感,http://home.mi.com/shop/detail?gid=102295,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102295_0c5f0ac09ae0c1b8699d939b334f1774.png
饮食酒水,310,方便食品,大希地 培根陪你帕尼尼100g*10,78.0,7200,78.0,301,3506,20598625,加热即食，鲜香培根，健康低卡,http://home.mi.com/shop/detail?gid=102596,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/42951d618bdbb19e8164dfe91fba6c20.png
饮食酒水,310,方便食品,海福盛番茄蛋花汤冻干汤 12杯/箱,45.0,7200,45.0,301,2283,9658170,木本树番茄，烟台柴鸡蛋，开胃爽口，便捷冲泡,http://home.mi.com/shop/detail?gid=102507,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102507_3d1f6e9114c35ebdde6f08586d23868b.png
饮食酒水,310,方便食品,海福盛日式味噌冻干汤 12杯/箱,45.0,7200,45.0,301,3883,16550163,冻干技术制造，传统日本风味，菜料丰富，非油炸,http://home.mi.com/shop/detail?gid=102504,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/102504_d6378cbc700b700657f3deff8dfb27b4.png
饮食酒水,310,零食,九制人参片 （1g*60片）/瓶,99.0,7200,99.0,301,0,0,传承创新九制人参，呵护畏寒怕冷人群,http://home.mi.com/shop/detail?gid=103906,20181016 11:07:26,https://img.youpin.mi-img.com/800_pic/266940810c47d990e56010f6ee8ad9a0.png
饮食酒水,310,零食,年轮蛋糕350g/盒,35.0,7200,35.0,301,0,0,15层年轮，鲜蛋制作，松软绵甜，开袋即食,http://home.mi.com/shop/detail?gid=103905,20181016 11:07:40,https://img.youpin.mi-img.com/800_pic/b414a2677a5aa744a9a526d301234b25.png
饮食酒水,310,零食,小心鸡高蛋白鸡胸肉 240g*2袋 （2个口味）,49.0,0,49.0,301,1119,5364331,高蛋白，低脂肪，解馋美味，随时畅享,http://home.mi.com/shop/detail?gid=103809,20181012 09:49:37,https://img.youpin.mi-img.com/800_pic/eaad381c2194f3dba43a6448d01cb7e4.png
饮食酒水,310,零食,香辣薯角160g/袋*2袋,49.0,7200,49.0,301,330,1594323,原切薯块，醇香酥脆，双重口感,http://home.mi.com/shop/detail?gid=103799,20180928 10:00:00,https://img.youpin.mi-img.com/800_pic/5ae5284aae33f19f7db264dee4cab7b7.png
饮食酒水,310,零食,社谷制菓混合坚果 30袋 750g,118.0,7200,118.0,301,43724,1204447433,甄选食材，多元营养，独立分装,http://home.mi.com/shop/detail?gid=818,20180929 10:22:00,http://img.youpin.mi-img.com/800_pic/818_0dd0c3077eea25ce9b586495dbfff507.png
饮食酒水,310,零食,环球渔场 贝贝虾,45.0,7200,45.0,301,579,3647077,肉质鲜嫩，Q弹美味，开袋即食,http://home.mi.com/shop/detail?gid=103634,20180914 10:27:16,https://img.youpin.mi-img.com/800_pic/81cedee44e0b7091d88c78d5d70cc716.png
饮食酒水,310,零食,环球渔场 虾夷全贝,39.5,7200,39.5,301,708,3952035,肉质肥美，大颗完整，原汁原味，开袋即食,http://home.mi.com/shop/detail?gid=103637,20180914 10:24:12,https://img.youpin.mi-img.com/800_pic/4bd227c9f7094687c7838741af224261.png
饮食酒水,310,零食,贝夫 蒸米糕  1.1kg（20枚左右）,39.9,7200,39.9,301,7331,28087937,纯米粉制成，健康蒸工艺，松软清甜,http://home.mi.com/shop/detail?gid=103176,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/3e61fb97b426de201d0925142e8d1fde.png
饮食酒水,310,零食,手工精作凤梨酥 280g,45.0,7200,45.0,301,2370,10042000,程溪土凤梨精制，丝丝果肉看得见，酥软酸甜双风味,http://home.mi.com/shop/detail?gid=103264,20180929 15:07:45,https://img.youpin.mi-img.com/800_pic/fe35e734ad14be39a567578df6e656e1.png
饮食酒水,310,零食,紫山农庄糖水黄桃 425g*6罐,49.9,7200,49.9,301,15595,69804993,大颗果肉，传统熬制工艺，新鲜好味道,http://home.mi.com/shop/detail?gid=101604,20181015 21:41:11,http://img.youpin.mi-img.com/800_pic/101604_e1896ba48f3a55c632d84b5becb11bf3.png
饮食酒水,310,零食,川派麻辣酱卤制品系列,18.9,7200,18.9,301,1595,7936276,优选食材，巴蜀特色，秘制烹饪，开袋即食,http://home.mi.com/shop/detail?gid=102865,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/7915269fa7af7b24178b85e6f12f6f90.png
饮食酒水,310,零食,社谷制菓风干牛肉 两盒装,75.0,7200,75.0,301,14853,107300368,精选米龙，纯盐调味，古法新作，灵巧包装,http://home.mi.com/shop/detail?gid=100858,20180930 11:00:11,http://img.youpin.mi-img.com/800_pic/100858_234b7c234e65c262c6a2dd15652ffc9d.png
饮食酒水,310,零食,好嘴道原味猪肉松  150g*2罐,69.0,7200,69.0,301,950,6225694,鲜后腿肉制作，人工手锤工艺，香酥可口，纯正肉香,http://home.mi.com/shop/detail?gid=103508,20180827 21:51:28,https://img.youpin.mi-img.com/800_pic/e7abb24ec8013148ec840802b9212c79.png
饮食酒水,310,零食,卤汁牛肉,21.9,7200,21.9,301,6607,44845049,浓香扑鼻，半筋半肉，老卤秘制，独立小包,http://home.mi.com/shop/detail?gid=101971,20181011 15:50:50,http://img.youpin.mi-img.com/800_pic/101971_uicq0g1e2glk.png
饮食酒水,310,零食,日式烤牛肉,21.9,7200,21.9,301,5667,38501161,嫩肩肉原切，恒温烤制，秘制腌料，独立小片,http://home.mi.com/shop/detail?gid=101970,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/101970_x6kvbf15py16.png
饮食酒水,310,零食,沙嗲味牛肉干,21.9,7200,21.9,301,4595,29656479,新派马来美味,http://home.mi.com/shop/detail?gid=101969,20181011 15:51:39,http://img.youpin.mi-img.com/800_pic/101969_34ntmqe5wokmh.png
