,conditionDay,conditionIdDay,conditionIdNight,conditionNight,moonphase,moonrise,moonset,predictDate,sunrise,sunset,tempDay,tempNight,updatetime,windDirDay,windDirNight,windLevelDay,windLevelNight,windSpeedDay,windSpeedNight,cityid,name,pname
1366,晴,0,30,晴,WaxingCrescent,2019-01-12 11:55:00,2019-01-12 23:48:00,2019-01-12,2019-01-12 08:16:00,2019-01-12 18:10:00,4,-5,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2331,兰州市,甘肃省
1367,多云,1,14,小雪,WaxingCrescent,2019-01-13 12:24:00,2019-01-13 00:45:00,2019-01-13,2019-01-13 08:15:00,2019-01-13 18:11:00,3,-7,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2331,兰州市,甘肃省
1368,雪,15,15,雪,First,2019-01-14 12:53:00,2019-01-14 00:45:00,2019-01-14,2019-01-14 08:15:00,2019-01-14 18:12:00,-2,-8,2019-01-07 12:15:00,北风,西风,3,3,4.4,4.4,2331,兰州市,甘肃省
1369,晴,0,30,晴,WaxingGibbous,2019-01-15 13:25:00,2019-01-15 01:43:00,2019-01-15,2019-01-15 08:15:00,2019-01-15 18:13:00,1,-10,2019-01-07 12:15:00,北风,西风,3,3,4.4,4.4,2331,兰州市,甘肃省
1370,晴,0,30,晴,WaxingGibbous,2019-01-16 13:59:00,2019-01-16 02:44:00,2019-01-16,2019-01-16 08:15:00,2019-01-16 18:14:00,0,-11,2019-01-07 12:15:00,北风,南风,3,3,4.4,4.4,2331,兰州市,甘肃省
1371,晴,0,30,晴,WaxingGibbous,2019-01-17 14:39:00,2019-01-17 03:47:00,2019-01-17,2019-01-17 08:14:00,2019-01-17 18:15:00,-3,-10,2019-01-07 12:15:00,东南风,东北风,3,3,4.4,4.4,2331,兰州市,甘肃省
1372,晴,0,30,晴,WaxingGibbous,2019-01-18 15:25:00,2019-01-18 04:52:00,2019-01-18,2019-01-18 08:14:00,2019-01-18 18:16:00,-1,-10,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,2331,兰州市,甘肃省
1373,晴,0,30,晴,WaxingGibbous,2019-01-19 16:19:00,2019-01-19 05:59:00,2019-01-19,2019-01-19 08:14:00,2019-01-19 18:17:00,0,-8,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,2331,兰州市,甘肃省
1374,多云,1,31,多云,WaxingGibbous,2019-01-20 17:21:00,2019-01-20 07:04:00,2019-01-20,2019-01-20 08:13:00,2019-01-20 18:18:00,0,-7,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,2331,兰州市,甘肃省
1375,多云,1,31,多云,Full,2019-01-21 18:30:00,2019-01-21 08:04:00,2019-01-21,2019-01-21 08:13:00,2019-01-21 18:19:00,1,-5,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,2331,兰州市,甘肃省
1376,多云,1,2,阴,New,2019-01-06 07:59:00,2019-01-06 18:04:00,2019-01-06,2019-01-06 08:00:00,2019-01-06 17:50:00,1,-8,2019-01-06 23:06:00,东北风,东北风,1,1,0.9,0.9,2390,庆阳市,甘肃省
1377,多云,1,31,多云,WaxingCrescent,2019-01-07 08:45:00,2019-01-07 18:57:00,2019-01-07,2019-01-07 08:00:00,2019-01-07 17:51:00,0,-8,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2390,庆阳市,甘肃省
1378,多云,1,14,小雪,WaxingCrescent,2019-01-08 09:27:00,2019-01-08 19:51:00,2019-01-08,2019-01-08 08:00:00,2019-01-08 17:52:00,-1,-6,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2390,庆阳市,甘肃省
1379,小雪,14,14,小雪,WaxingCrescent,2019-01-09 10:04:00,2019-01-09 20:46:00,2019-01-09,2019-01-09 08:00:00,2019-01-09 17:53:00,0,-6,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2390,庆阳市,甘肃省
1380,阴,2,30,晴,WaxingCrescent,2019-01-10 10:38:00,2019-01-10 21:42:00,2019-01-10,2019-01-10 08:00:00,2019-01-10 17:54:00,-1,-8,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2390,庆阳市,甘肃省
1381,晴,0,30,晴,WaxingCrescent,2019-01-11 11:09:00,2019-01-11 22:37:00,2019-01-11,2019-01-11 08:00:00,2019-01-11 17:55:00,1,-8,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2390,庆阳市,甘肃省
1382,晴,0,30,晴,WaxingCrescent,2019-01-12 11:39:00,2019-01-12 23:32:00,2019-01-12,2019-01-12 08:00:00,2019-01-12 17:56:00,0,-7,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2390,庆阳市,甘肃省
1383,阴,2,15,中雪,WaxingCrescent,2019-01-13 12:08:00,2019-01-13 00:29:00,2019-01-13,2019-01-13 07:59:00,2019-01-13 17:57:00,1,-6,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2390,庆阳市,甘肃省
1384,雪,15,15,雪,First,2019-01-14 12:38:00,2019-01-14 00:29:00,2019-01-14,2019-01-14 07:59:00,2019-01-14 17:58:00,0,-9,2019-01-07 12:15:00,西北风,西北风,3,3,4.4,4.4,2390,庆阳市,甘肃省
1385,晴,0,30,晴,WaxingGibbous,2019-01-15 13:09:00,2019-01-15 01:27:00,2019-01-15,2019-01-15 07:59:00,2019-01-15 17:58:00,0,-10,2019-01-07 12:15:00,南风,西风,3,3,4.4,4.4,2390,庆阳市,甘肃省
1386,晴,0,15,雪,WaxingGibbous,2019-01-16 13:44:00,2019-01-16 02:27:00,2019-01-16,2019-01-16 07:59:00,2019-01-16 17:59:00,2,-9,2019-01-07 12:15:00,南风,南风,3,3,4.4,4.4,2390,庆阳市,甘肃省
1387,多云,1,31,多云,WaxingGibbous,2019-01-17 14:24:00,2019-01-17 03:30:00,2019-01-17,2019-01-17 07:58:00,2019-01-17 18:00:00,-2,-9,2019-01-07 12:15:00,南风,东风,3,3,4.4,4.4,2390,庆阳市,甘肃省
1388,晴,0,30,晴,WaxingGibbous,2019-01-18 15:10:00,2019-01-18 04:36:00,2019-01-18,2019-01-18 07:58:00,2019-01-18 18:01:00,-1,-8,2019-01-07 12:15:00,东风,东风,3,3,4.4,4.4,2390,庆阳市,甘肃省
1389,晴,0,31,多云,WaxingGibbous,2019-01-19 16:04:00,2019-01-19 05:42:00,2019-01-19,2019-01-19 07:58:00,2019-01-19 18:02:00,-1,-7,2019-01-07 12:15:00,东风,东风,3,3,4.4,4.4,2390,庆阳市,甘肃省
1390,多云,1,15,雪,WaxingGibbous,2019-01-20 17:06:00,2019-01-20 06:47:00,2019-01-20,2019-01-20 07:57:00,2019-01-20 18:03:00,0,-7,2019-01-07 12:15:00,东风,东风,3,3,4.4,4.4,2390,庆阳市,甘肃省
1391,雪,15,15,雪,Full,2019-01-21 18:15:00,2019-01-21 07:47:00,2019-01-21,2019-01-21 07:57:00,2019-01-21 18:04:00,0,-7,2019-01-07 12:15:00,东风,东风,3,3,4.4,4.4,2390,庆阳市,甘肃省
1392,晴,0,31,多云,New,2019-01-06 07:29:00,2019-01-06 17:15:00,2019-01-06,2019-01-06 07:31:00,2019-01-06 17:03:00,3,-4,2019-01-06 23:07:00,西南风,西北风,3,3,4.4,4.4,24,天津市,天津市
1393,多云,1,30,晴,WaxingCrescent,2019-01-07 08:15:00,2019-01-07 18:09:00,2019-01-07,2019-01-07 07:31:00,2019-01-07 17:04:00,3,-5,2019-01-07 13:07:00,西北风,西北风,3-4,4-5,5.6,8.05,24,天津市,天津市
1394,晴,0,30,晴,WaxingCrescent,2019-01-08 08:56:00,2019-01-08 19:04:00,2019-01-08,2019-01-08 07:31:00,2019-01-08 17:05:00,1,-6,2019-01-07 13:07:00,西北风,西风,4-5,3,8.05,4.4,24,天津市,天津市
1395,多云,1,31,多云,WaxingCrescent,2019-01-09 09:32:00,2019-01-09 20:00:00,2019-01-09,2019-01-09 07:30:00,2019-01-09 17:06:00,3,-5,2019-01-07 13:07:00,西南风,西风,3,3,4.4,4.4,24,天津市,天津市
1396,多云,1,31,多云,WaxingCrescent,2019-01-10 10:04:00,2019-01-10 20:57:00,2019-01-10,2019-01-10 07:30:00,2019-01-10 17:07:00,4,-4,2019-01-07 13:07:00,西南风,西南风,3,3,4.4,4.4,24,天津市,天津市
1397,晴,0,30,晴,WaxingCrescent,2019-01-11 10:34:00,2019-01-11 21:54:00,2019-01-11,2019-01-11 07:30:00,2019-01-11 17:08:00,5,-4,2019-01-07 13:07:00,西南风,西风,3,3,4.4,4.4,24,天津市,天津市
1398,晴,0,30,晴,WaxingCrescent,2019-01-12 11:02:00,2019-01-12 22:51:00,2019-01-12,2019-01-12 07:30:00,2019-01-12 17:09:00,7,-2,2019-01-07 13:07:00,西北风,北风,3-4,3-4,5.6,5.6,24,天津市,天津市
1399,晴,0,30,晴,WaxingCrescent,2019-01-13 11:30:00,2019-01-13 23:50:00,2019-01-13,2019-01-13 07:30:00,2019-01-13 17:10:00,3,-1,2019-01-07 13:07:00,北风,北风,3-4,2,5.6,2.4,24,天津市,天津市
1400,晴,0,2,阴,First,2019-01-14 11:57:00,2019-01-14 00:49:00,2019-01-14,2019-01-14 07:29:00,2019-01-14 17:11:00,8,-5,2019-01-07 12:15:00,西北风,东风,3,3,4.4,4.4,24,天津市,天津市
1401,阴,2,2,阴,WaxingGibbous,2019-01-15 12:27:00,2019-01-15 00:49:00,2019-01-15,2019-01-15 07:29:00,2019-01-15 17:12:00,5,-4,2019-01-07 12:15:00,东南风,南风,3,3,4.4,4.4,24,天津市,天津市
1402,晴,0,31,多云,WaxingGibbous,2019-01-16 13:00:00,2019-01-16 01:52:00,2019-01-16,2019-01-16 07:29:00,2019-01-16 17:13:00,5,-4,2019-01-07 12:15:00,东南风,东南风,3,3,4.4,4.4,24,天津市,天津市
1403,雪,15,30,晴,WaxingGibbous,2019-01-17 13:38:00,2019-01-17 02:56:00,2019-01-17,2019-01-17 07:28:00,2019-01-17 17:14:00,2,-3,2019-01-07 12:15:00,西北风,西南风,3,3,4.4,4.4,24,天津市,天津市
1404,晴,0,31,多云,WaxingGibbous,2019-01-18 14:22:00,2019-01-18 04:03:00,2019-01-18,2019-01-18 07:28:00,2019-01-18 17:15:00,4,-4,2019-01-07 12:15:00,西南风,西南风,3,3,4.4,4.4,24,天津市,天津市
1405,晴,0,31,多云,WaxingGibbous,2019-01-19 15:15:00,2019-01-19 05:11:00,2019-01-19,2019-01-19 07:27:00,2019-01-19 17:16:00,5,-3,2019-01-07 12:15:00,西南风,西南风,3,3,4.4,4.4,24,天津市,天津市
1406,晴,0,30,晴,WaxingGibbous,2019-01-20 16:17:00,2019-01-20 06:16:00,2019-01-20,2019-01-20 07:27:00,2019-01-20 17:17:00,4,-2,2019-01-07 12:15:00,西南风,西南风,3,3,4.4,4.4,24,天津市,天津市
1407,晴,0,30,晴,Full,2019-01-21 17:27:00,2019-01-21 07:16:00,2019-01-21,2019-01-21 07:26:00,2019-01-21 17:18:00,4,-3,2019-01-07 12:15:00,西南风,西南风,3,3,4.4,4.4,24,天津市,天津市
1408,多云,1,31,多云,New,2019-01-06 08:25:00,2019-01-06 18:26:00,2019-01-06,2019-01-06 08:26:00,2019-01-06 18:11:00,0,-14,2019-01-06 23:07:00,东北风,东北风,1,1,0.9,0.9,2440,西宁市,青海省
1409,多云,1,2,阴,WaxingCrescent,2019-01-07 09:12:00,2019-01-07 19:19:00,2019-01-07,2019-01-07 08:26:00,2019-01-07 18:12:00,-2,-13,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2440,西宁市,青海省
1410,晴,0,30,晴,WaxingCrescent,2019-01-08 09:53:00,2019-01-08 20:14:00,2019-01-08,2019-01-08 08:26:00,2019-01-08 18:13:00,-4,-14,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2440,西宁市,青海省
1411,晴,0,31,多云,WaxingCrescent,2019-01-09 10:30:00,2019-01-09 21:09:00,2019-01-09,2019-01-09 08:26:00,2019-01-09 18:14:00,3,-14,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2440,西宁市,青海省
1412,晴,0,30,晴,WaxingCrescent,2019-01-10 11:03:00,2019-01-10 22:05:00,2019-01-10,2019-01-10 08:25:00,2019-01-10 18:15:00,2,-15,2019-01-07 13:07:00,东北风,南风,3,3,4.4,4.4,2440,西宁市,青海省
1413,多云,1,31,多云,WaxingCrescent,2019-01-11 11:34:00,2019-01-11 23:00:00,2019-01-11,2019-01-11 08:25:00,2019-01-11 18:16:00,0,-16,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2440,西宁市,青海省
1414,晴,0,30,晴,WaxingCrescent,2019-01-12 12:03:00,2019-01-12 23:56:00,2019-01-12,2019-01-12 08:25:00,2019-01-12 18:17:00,3,-15,2019-01-07 13:07:00,西风,北风,3,2,4.4,2.4,2440,西宁市,青海省
1415,晴,0,30,晴,WaxingCrescent,2019-01-13 12:32:00,2019-01-13 00:53:00,2019-01-13,2019-01-13 08:25:00,2019-01-13 18:18:00,4,-15,2019-01-07 13:07:00,东南风,东北风,3,3,4.4,4.4,2440,西宁市,青海省
1416,雪,15,15,雪,First,2019-01-14 13:01:00,2019-01-14 00:53:00,2019-01-14,2019-01-14 08:25:00,2019-01-14 18:19:00,-2,-13,2019-01-07 12:16:00,东南风,东北风,3,3,4.4,4.4,2440,西宁市,青海省
1417,晴,0,30,晴,WaxingGibbous,2019-01-15 13:32:00,2019-01-15 01:52:00,2019-01-15,2019-01-15 08:24:00,2019-01-15 18:20:00,0,-14,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,2440,西宁市,青海省
1418,晴,0,31,多云,WaxingGibbous,2019-01-16 14:07:00,2019-01-16 02:53:00,2019-01-16,2019-01-16 08:24:00,2019-01-16 18:21:00,1,-16,2019-01-07 12:16:00,东北风,西风,3,3,4.4,4.4,2440,西宁市,青海省
1419,晴,0,30,晴,WaxingGibbous,2019-01-17 14:46:00,2019-01-17 03:56:00,2019-01-17,2019-01-17 08:24:00,2019-01-17 18:22:00,-3,-16,2019-01-07 12:16:00,西风,东风,3,3,4.4,4.4,2440,西宁市,青海省
1420,晴,0,30,晴,WaxingGibbous,2019-01-18 15:32:00,2019-01-18 05:02:00,2019-01-18,2019-01-18 08:23:00,2019-01-18 18:23:00,-1,-16,2019-01-07 12:16:00,东风,东风,3,3,4.4,4.4,2440,西宁市,青海省
1421,晴,0,30,晴,WaxingGibbous,2019-01-19 16:26:00,2019-01-19 06:09:00,2019-01-19,2019-01-19 08:23:00,2019-01-19 18:24:00,0,-14,2019-01-07 12:16:00,东风,东风,3,3,4.4,4.4,2440,西宁市,青海省
1422,多云,1,31,多云,WaxingGibbous,2019-01-20 17:29:00,2019-01-20 07:14:00,2019-01-20,2019-01-20 08:23:00,2019-01-20 18:25:00,0,-13,2019-01-07 12:16:00,东风,东风,3,3,4.4,4.4,2440,西宁市,青海省
1423,多云,1,31,多云,Full,2019-01-21 18:38:00,2019-01-21 08:14:00,2019-01-21,2019-01-21 08:22:00,2019-01-21 18:26:00,1,-12,2019-01-07 12:16:00,东风,东风,3,3,4.4,4.4,2440,西宁市,青海省
1424,晴,0,30,晴,New,2019-01-06 08:29:00,2019-01-06 18:32:00,2019-01-06,2019-01-06 08:29:00,2019-01-06 18:17:00,2,-15,2019-01-06 23:06:00,东北风,东北风,1,1,0.9,0.9,2472,海南藏族自治州,青海省
1425,晴,0,30,晴,WaxingCrescent,2019-01-07 09:16:00,2019-01-07 19:25:00,2019-01-07,2019-01-07 08:29:00,2019-01-07 18:18:00,-1,-14,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2472,海南藏族自治州,青海省
1426,多云,1,31,多云,WaxingCrescent,2019-01-08 09:57:00,2019-01-08 20:19:00,2019-01-08,2019-01-08 08:29:00,2019-01-08 18:19:00,0,-14,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2472,海南藏族自治州,青海省
1427,多云,1,31,多云,WaxingCrescent,2019-01-09 10:34:00,2019-01-09 21:14:00,2019-01-09,2019-01-09 08:29:00,2019-01-09 18:20:00,1,-11,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2472,海南藏族自治州,青海省
1428,多云,1,31,多云,WaxingCrescent,2019-01-10 11:08:00,2019-01-10 22:10:00,2019-01-10,2019-01-10 08:29:00,2019-01-10 18:20:00,0,-13,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2472,海南藏族自治州,青海省
1429,晴,0,30,晴,WaxingCrescent,2019-01-11 11:39:00,2019-01-11 23:06:00,2019-01-11,2019-01-11 08:29:00,2019-01-11 18:21:00,1,-14,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2472,海南藏族自治州,青海省
1430,晴,0,30,晴,WaxingCrescent,2019-01-12 12:08:00,2019-01-12 00:01:00,2019-01-12,2019-01-12 08:29:00,2019-01-12 18:22:00,0,-13,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2472,海南藏族自治州,青海省
1431,晴,0,30,晴,WaxingCrescent,2019-01-13 12:37:00,2019-01-13 00:01:00,2019-01-13,2019-01-13 08:29:00,2019-01-13 18:23:00,0,-13,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2472,海南藏族自治州,青海省
1432,雪,15,30,晴,First,2019-01-14 13:06:00,2019-01-14 00:58:00,2019-01-14,2019-01-14 08:29:00,2019-01-14 18:24:00,-2,-16,2019-01-07 12:15:00,西风,西北风,3,3,4.4,4.4,2472,海南藏族自治州,青海省
1433,多云,1,30,晴,WaxingGibbous,2019-01-15 13:38:00,2019-01-15 01:57:00,2019-01-15,2019-01-15 08:28:00,2019-01-15 18:25:00,0,-16,2019-01-07 12:15:00,西南风,西北风,3,3,4.4,4.4,2472,海南藏族自治州,青海省
1434,多云,1,31,多云,WaxingGibbous,2019-01-16 14:12:00,2019-01-16 02:57:00,2019-01-16,2019-01-16 08:28:00,2019-01-16 18:26:00,0,-16,2019-01-07 12:15:00,西风,西风,3,3,4.4,4.4,2472,海南藏族自治州,青海省
1435,晴,0,30,晴,WaxingGibbous,2019-01-17 14:52:00,2019-01-17 04:01:00,2019-01-17,2019-01-17 08:28:00,2019-01-17 18:27:00,-3,-16,2019-01-07 12:15:00,南风,东南风,3,3,4.4,4.4,2472,海南藏族自治州,青海省
1436,晴,0,30,晴,WaxingGibbous,2019-01-18 15:38:00,2019-01-18 05:06:00,2019-01-18,2019-01-18 08:27:00,2019-01-18 18:28:00,-2,-16,2019-01-07 12:15:00,东南风,东南风,3,3,4.4,4.4,2472,海南藏族自治州,青海省
1437,晴,0,31,多云,WaxingGibbous,2019-01-19 16:32:00,2019-01-19 06:13:00,2019-01-19,2019-01-19 08:27:00,2019-01-19 18:29:00,-1,-15,2019-01-07 12:15:00,东南风,东南风,3,3,4.4,4.4,2472,海南藏族自治州,青海省
1438,多云,1,31,多云,WaxingGibbous,2019-01-20 17:34:00,2019-01-20 07:18:00,2019-01-20,2019-01-20 08:26:00,2019-01-20 18:30:00,-1,-14,2019-01-07 12:15:00,东南风,东南风,3,3,4.4,4.4,2472,海南藏族自治州,青海省
1439,多云,1,31,多云,Full,2019-01-21 18:43:00,2019-01-21 08:18:00,2019-01-21,2019-01-21 08:26:00,2019-01-21 18:31:00,0,-14,2019-01-07 12:15:00,东南风,东南风,3,3,4.4,4.4,2472,海南藏族自治州,青海省
1440,晴,0,31,多云,New,2019-01-06 07:12:00,2019-01-06 16:15:00,2019-01-06,2019-01-06 07:15:00,2019-01-06 16:04:00,-9,-21,2019-01-06 23:06:00,西风,西风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1441,晴,0,31,多云,WaxingCrescent,2019-01-07 07:57:00,2019-01-07 17:09:00,2019-01-07,2019-01-07 07:15:00,2019-01-07 16:05:00,-9,-23,2019-01-07 13:07:00,西南风,西北风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1442,多云,1,30,晴,WaxingCrescent,2019-01-08 08:36:00,2019-01-08 18:07:00,2019-01-08,2019-01-08 07:14:00,2019-01-08 16:06:00,-12,-20,2019-01-07 13:07:00,西南风,西风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1443,晴,0,30,晴,WaxingCrescent,2019-01-09 09:10:00,2019-01-09 19:07:00,2019-01-09,2019-01-09 07:14:00,2019-01-09 16:07:00,-5,-17,2019-01-07 13:07:00,西南风,西南风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1444,多云,1,30,晴,WaxingCrescent,2019-01-10 09:39:00,2019-01-10 20:07:00,2019-01-10,2019-01-10 07:14:00,2019-01-10 16:09:00,-5,-16,2019-01-07 13:07:00,西南风,西南风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1445,晴,0,31,多云,WaxingCrescent,2019-01-11 10:05:00,2019-01-11 21:08:00,2019-01-11,2019-01-11 07:13:00,2019-01-11 16:10:00,-5,-15,2019-01-07 13:07:00,西风,南风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1446,多云,1,31,多云,WaxingCrescent,2019-01-12 10:29:00,2019-01-12 22:09:00,2019-01-12,2019-01-12 07:13:00,2019-01-12 16:11:00,-4,-17,2019-01-07 13:07:00,东南风,西北风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1447,多云,1,31,多云,WaxingCrescent,2019-01-13 10:52:00,2019-01-13 23:12:00,2019-01-13,2019-01-13 07:13:00,2019-01-13 16:12:00,-8,-22,2019-01-07 13:07:00,西北风,东北风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1448,多云,1,31,多云,First,2019-01-14 11:16:00,2019-01-14 00:16:00,2019-01-14,2019-01-14 07:12:00,2019-01-14 16:13:00,-7,-20,2019-01-07 12:15:00,西北风,西北风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1449,晴,0,30,晴,WaxingGibbous,2019-01-15 11:42:00,2019-01-15 00:16:00,2019-01-15,2019-01-15 07:12:00,2019-01-15 16:15:00,-14,-23,2019-01-07 12:15:00,西北风,西北风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1450,晴,0,31,多云,WaxingGibbous,2019-01-16 12:10:00,2019-01-16 01:22:00,2019-01-16,2019-01-16 07:11:00,2019-01-16 16:16:00,-14,-21,2019-01-07 12:15:00,西北风,南风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1451,多云,1,30,晴,WaxingGibbous,2019-01-17 12:44:00,2019-01-17 02:31:00,2019-01-17,2019-01-17 07:10:00,2019-01-17 16:17:00,-10,-17,2019-01-07 12:15:00,南风,西南风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1452,多云,1,31,多云,WaxingGibbous,2019-01-18 13:25:00,2019-01-18 03:42:00,2019-01-18,2019-01-18 07:10:00,2019-01-18 16:19:00,-7,-15,2019-01-07 12:15:00,西南风,西南风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1453,晴,0,31,多云,WaxingGibbous,2019-01-19 14:16:00,2019-01-19 04:52:00,2019-01-19,2019-01-19 07:09:00,2019-01-19 16:20:00,-7,-15,2019-01-07 12:15:00,西南风,西南风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1454,雪,15,30,晴,WaxingGibbous,2019-01-20 15:17:00,2019-01-20 05:59:00,2019-01-20,2019-01-20 07:08:00,2019-01-20 16:21:00,-7,-15,2019-01-07 12:15:00,西南风,西南风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1455,晴,0,30,晴,Full,2019-01-21 16:28:00,2019-01-21 06:58:00,2019-01-21,2019-01-21 07:07:00,2019-01-21 16:23:00,-7,-15,2019-01-07 12:15:00,西南风,西南风,3,3,4.4,4.4,250,哈尔滨市,黑龙江省
1456,多云,1,30,晴,New,2019-01-06 09:46:00,2019-01-06 19:03:00,2019-01-06,2019-01-06 09:43:00,2019-01-06 18:47:00,-6,-17,2019-01-06 23:07:00,东北风,东北风,1,1,0.9,0.9,2505,乌鲁木齐市,新疆维吾尔自治区
1457,晴,0,30,晴,WaxingCrescent,2019-01-07 10:31:00,2019-01-07 19:58:00,2019-01-07,2019-01-07 09:43:00,2019-01-07 18:48:00,-11,-18,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2505,乌鲁木齐市,新疆维吾尔自治区
1458,晴,0,30,晴,WaxingCrescent,2019-01-08 11:10:00,2019-01-08 20:55:00,2019-01-08,2019-01-08 09:43:00,2019-01-08 18:49:00,-10,-18,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2505,乌鲁木齐市,新疆维吾尔自治区
1459,多云,1,14,小雪,WaxingCrescent,2019-01-09 11:44:00,2019-01-09 21:54:00,2019-01-09,2019-01-09 09:43:00,2019-01-09 18:50:00,-9,-13,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2505,乌鲁木齐市,新疆维吾尔自治区
1460,小雪,14,30,晴,WaxingCrescent,2019-01-10 12:14:00,2019-01-10 22:53:00,2019-01-10,2019-01-10 09:43:00,2019-01-10 18:51:00,-6,-12,2019-01-07 13:07:00,西北风,北风,3-4,2,5.6,2.4,2505,乌鲁木齐市,新疆维吾尔自治区
1461,晴,0,31,多云,WaxingCrescent,2019-01-11 12:41:00,2019-01-11 23:53:00,2019-01-11,2019-01-11 09:42:00,2019-01-11 18:52:00,-9,-13,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,2505,乌鲁木齐市,新疆维吾尔自治区
1462,多云,1,31,多云,WaxingCrescent,2019-01-12 13:06:00,2019-01-12 00:53:00,2019-01-12,2019-01-12 09:42:00,2019-01-12 18:53:00,-10,-14,2019-01-07 13:07:00,北风,北风,3-4,2,5.6,2.4,2505,乌鲁木齐市,新疆维吾尔自治区
1463,多云,1,31,多云,WaxingCrescent,2019-01-13 13:31:00,2019-01-13 00:53:00,2019-01-13,2019-01-13 09:42:00,2019-01-13 18:55:00,-10,-14,2019-01-07 13:07:00,北风,北风,3-4,2,5.6,2.4,2505,乌鲁木齐市,新疆维吾尔自治区
1464,晴,0,2,阴,First,2019-01-14 13:56:00,2019-01-14 01:54:00,2019-01-14,2019-01-14 09:41:00,2019-01-14 18:56:00,-7,-13,2019-01-07 12:16:00,东南风,东南风,3,3,4.4,4.4,2505,乌鲁木齐市,新疆维吾尔自治区
1465,晴,0,2,阴,WaxingGibbous,2019-01-15 14:23:00,2019-01-15 02:57:00,2019-01-15,2019-01-15 09:41:00,2019-01-15 18:57:00,-4,-12,2019-01-07 12:16:00,东南风,东南风,3,3,4.4,4.4,2505,乌鲁木齐市,新疆维吾尔自治区
1466,阴,2,2,阴,WaxingGibbous,2019-01-16 14:53:00,2019-01-16 04:02:00,2019-01-16,2019-01-16 09:40:00,2019-01-16 18:58:00,-5,-16,2019-01-07 12:16:00,东南风,南风,3,3,4.4,4.4,2505,乌鲁木齐市,新疆维吾尔自治区
1467,雪,15,31,多云,WaxingGibbous,2019-01-17 15:29:00,2019-01-17 05:10:00,2019-01-17,2019-01-17 09:40:00,2019-01-17 18:59:00,-7,-16,2019-01-07 12:16:00,西北风,南风,3,3,4.4,4.4,2505,乌鲁木齐市,新疆维吾尔自治区
1468,多云,1,31,多云,WaxingGibbous,2019-01-18 16:12:00,2019-01-18 06:19:00,2019-01-18,2019-01-18 09:39:00,2019-01-18 19:01:00,-5,-13,2019-01-07 12:16:00,南风,南风,3,3,4.4,4.4,2505,乌鲁木齐市,新疆维吾尔自治区
1469,多云,1,31,多云,WaxingGibbous,2019-01-19 17:04:00,2019-01-19 07:28:00,2019-01-19,2019-01-19 09:38:00,2019-01-19 19:02:00,-6,-13,2019-01-07 12:16:00,南风,南风,3,3,4.4,4.4,2505,乌鲁木齐市,新疆维吾尔自治区
